Non-BRTS,139-D,139-D-43,43,Racecourse,रेसकोर्स,18.506571,73.895572,13,,,,,,,,,,,,,,,,
Non-BRTS,139-D,139-D-44,44,Bhairoba Nala Police Chowky,भैरोबा नाला पोलिस चौकी,18.506595,73.898033,14,,,,,,,,,,,,,,,,
Non-BRTS,139-D,139-D-45,45,Fatimanagar,फातिमानगर,18.506641,73.899771,14,,,,,,,,,,,,,,,,
Non-BRTS,139-D,139-D-46,46,Kalubai Mandir Ramtekdi,काळूबाई मंदीर रामटेकडी,18.506592,73.906185,14,,,,,,,,,,,,,,,,
Non-BRTS,139-D,139-D-47,47,Ramtekdi,रामटेकडी,18.506175,73.913172,14,,,,,,,,,,,,,,,,
Non-BRTS,139-D,139-D-48,48,Vaiduwadi,वैदुवाडी,18.503799,73.921925,15,,,,,,,,,,,,,,,,
Non-BRTS,139-D,139-D-49,49,Magarpatta Dawakhana,मगरपट्टा दवाखाना,18.502687,73.926895,15,,,,,,,,,,,,,,,,
Non-BRTS,139-D,139-D-50,50,Hadapsargaon,हडपसरगांव,18.501673,73.933067,15,,,,,,,,,,,,,,,,
Non-BRTS,139-D,139-D-51,51,Hadapsar Gadital,हडपसर गाडीतळ सोलापूर रोड,18.500938,73.939032,16,,,,,,,,,,,,,,,,
Non-BRTS,139-D,139-D-52,52,Agrawal Colony,आग्रवाल कॉलनी,18.500224,73.943646,16,,,,,,,,,,,,,,,,
Non-BRTS,139-D,139-D-53,53,Akashwani,आकाशवाणी,18.499610,73.948100,16,,,,,,,,,,,,,,,,
Non-BRTS,139-D,139-D-54,54,15 Number,१५ नंबर,18.499190,73.951320,17,,,,,,,,,,,,,,,,
Non-BRTS,139-D,139-D-55,55,Laxmi Colony,लक्ष्मी कॉलनी,18.498400,73.957107,17,,,,,,,,,,,,,,,,
Non-BRTS,139-D,139-D-56,56,Shewalwadi Market,शेवाळवाडी मार्केट,18.497730,73.961700,17,,,,,,,,,,,,,,,,
Non-BRTS,139-D,139-D-57,57,Manjari Farm,मांजरी फार्म,18.496850,73.967750,17,,,,,,,,,,,,,,,,
Non-BRTS,139-D,139-D-58,58,Shewalwadi,शेवाळवाडी,18.496552,73.969681,18,,,,,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-00,0,Bhakti Shakti,भक्ति शक्ति,18.665313,73.772023,1,,,11,5,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-01,1,Krushna Mandir Nigdi,कृष्ण मंदिर निगडी,18.663465,73.773172,1,,,12,5,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-02,2,Nigdi,निगडी,18.659829,73.776988,2,,,13,6,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-03,3,Bajaj Auto,बजाज ऑटो,18.653876,73.782364,2,,,14,6,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-04,4,Akurdi Chowk,आकुर्डी चौक,18.650858,73.784996,2,,,15,6,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-05,5,Rastan Company,रस्टन कंपनी,18.648266,73.787188,3,,,16,7,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-06,6,Kalbhornagar,काळभोरनगर,18.646826,73.788446,3,,,17,7,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-07,7,Mehta Hospital,मेहता हॉस्पिटल,18.644334,73.790532,3,,,18,7,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-08,8,Jayshree Talkies,जयश्री टॉकिज,18.641459,73.793023,3,,,19,7,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-09,9,Chinchwad Station,चिंचवड स्टेशन,18.638449,73.794529,3,,,20,7,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-10,10,Empire Estate,एम्पायर इस्टेट,18.634480,73.799032,3,,,21,8,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-11,11,Finolex,फिनोलेक्स,18.631003,73.801876,4,,,22,8,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-12,12,Pimpri,पिंपरी,18.626747,73.805527,4,,,23,8,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-13,13,Kharalwadi,खराळवाडी,18.623653,73.808208,4,,,24,8,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-14,14,HA,एच ए,18.619940,73.811413,4,,,25,8,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-15,15,Indian Card,इंडियन कार्ड ,18.615917,73.814837,5,,,26,9,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-16,16,Vallabhnagar,वल्लभनगर,18.613743,73.816745,5,,,27,9,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-17,17,Nashik Phata,नाशिक फाटा,18.607177,73.822235,5,,,28,9,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-18,18,Kasarwadi,कासारवाडी,18.605471,73.823807,6,,,29,9,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-19,19,Marshal,मार्शल,18.601097,73.826748,6,,,30,9,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-20,20,Sandvik Company,सॅन्डविक कंपनी,18.594398,73.829723,6,,,31,9,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-21,21,Phugewadi,फुगेवाडी,18.586987,73.832992,7,,,32,10,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-22,22,Dapodi,दापोडी,18.578731,73.835136,7,,,1,1,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-23,23,Bopodi,बोपोडी,18.572582,73.837071,8,,,2,1,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-24,24,Gopi Chal,गोपी चाळ,18.568308,73.838593,8,,,3,1,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-25,25,Khadki Station,खडकी स्टेशन,18.564320,73.840470,9,,,4,1,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-26,26,Factory Hospital,फॅक्टरी हॉस्पिटल,18.558577,73.845425,9,,,5,1,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-27,27,Khadki Post,खडकी पोस्ट,18.555495,73.847494,9,,,6,1,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-28,28,Raja Bungalow,राजा बंगला,18.551900,73.849505,9,,,7,2,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-29,29,Poultry Farm Mumbai Road,पोल्ट्री फार्म मुंबई रोड,18.547345,73.851882,9,,,8,2,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-30,30,Mariaai Gate,मरीआई गेट,18.542263,73.851610,9,,,9,2,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-31,31,Wakdewadi,वाकडेवाडी,18.539582,73.851038,10,,,10,2,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-32,32,Labour Office,लेबर ऑफिस,18.535206,73.851352,10,,,11,2,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-33,33,Patil Estate,पाटील इस्टेट,18.531523,73.854272,10,,,12,3,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-34,34,Engineering College,इंजिनिअरिंग कॉलेज,18.529974,73.857032,10,,,13,3,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-35,35,RTO,आरटीओ,18.529804,73.862656,10,,,14,3,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-36,36,Gadital,गाडीतळ,18.527258,73.864116,11,,,15,3,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-37,37,Collector Kacheri,कलेक्टर कचेरी,18.524353,73.871855,11,,,16,3,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-38,38,GPO,जीपीओ,18.523011,73.876202,11,,,17,4,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-39,39,Westend,वेस्टएंड ,18.518737,73.877994,12,,,18,4,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-40,40,Bombay Garage,बॉम्बे गॅरेज,18.512970,73.880027,12,,,19,4,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-41,41,Juna Pulgate,जुना पुलगेट,18.508661,73.879561,12,,,20,4,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-42,42,Mahatma Gandhi Stand,महात्मा गांधी स्टॅण्ड,18.504904,73.882404,13,,,21,5,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-43,43,Racecourse,रेसकोर्स,18.506571,73.895572,13,,,22,5,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-44,44,Bhairoba Nala Police Chowky,भैरोबा नाला पोलिस चौकी,18.506595,73.898033,14,,,23,6,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-45,45,Fatimanagar,फातिमानगर,18.506641,73.899771,14,,,24,6,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-46,46,Parmarnagar,परमारनगर,18.502650,73.900800,14,,,25,7,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-47,47,Shiwarkar Garden, शिवरकर गार्डन,18.498370,73.900340,14,,,26,8,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-48,48,Jambhulkarnagar,जांभुळकरनगर,18.494690,73.899985,14,,,27,8,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-49,49,Jagtap Chowk,जगताप चौक,18.492732,73.900011,15,,,28,8,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-50,50,Kedarinagar Chowk,केदारीनगर चौक,18.486776,73.900208,15,,,29,8,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-51,51,ABC Farm,एबीसी फार्म,18.481531,73.900633,15,,,30,9,,,,,,,,,,,,
Non-BRTS,139S-D,139S-D-52,52,Salunke Vihar,साळुंके विहार,18.481100,73.905760,16,,,31,9,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-00,0,Salunke Vihar,साळुंके विहार,18.481010,73.905860,1,,,8,3,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-01,1,ABC Farm,एबीसी फार्म,18.481355,73.900638,1,,,9,3,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-02,2,Kedarinagar Chowk,केदारीनगर चौक,18.486605,73.900328,1,,,10,4,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-03,3,Jagtap Chowk,जगताप चौक,18.491586,73.900149,2,,,11,4,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-04,4,Jambhulkarnagar,जांभुळकरनगर,18.494695,73.900078,2,,,12,4,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-05,5,Shiwarkar Garden, शिवरकर गार्डन,18.498600,73.900480,2,,,13,4,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-06,6,Parmarnagar,परमारनगर,18.502550,73.900780,2,,,14,5,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-07,7,Fatimanagar,फातिमानगर,18.506433,73.901910,2,,,15,5,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-08,8,Bhairoba Nala Police Chowky,भैरोबा नाला पोलीस चौकी,18.506578,73.898115,3,,,16,5,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-09,9,Racecourse,रेसकोर्स,18.506552,73.895580,3,,,17,5,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-10,10,Mahatma Gandhi Stand,महात्मा गांधी स्टॅण्ड,18.506507,73.882175,4,,,18,5,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-11,11,Juna Pulgate,जुना पुलगेट,18.507764,73.879426,4,,,19,6,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-12,12,Bombay Garage,बॉम्बे गॅरेज,18.513270,73.879876,4,,,20,6,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-13,13,MG Road Pune Camp,एमजी रोड पुणे कॅम्प,18.515840,73.878850,4,,,21,6,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-14,14,Westend,वेस्टएंड ,18.518829,73.878295,5,,,22,6,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-15,15,GPO,जीपीओ,18.523011,73.876202,5,,,23,7,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-16,16,Collector Kacheri,कलेक्टर कचेरी,18.523988,73.876598,5,,,24,7,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-17,17,Gadital,गाडीतळ,18.527127,73.864549,6,,,25,8,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-18,18,RTO,आरटीओ,18.529658,73.862730,6,,,26,8,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-19,19,Engineering College,इंजिनिअरिंग कॉलेज,18.529890,73.856970,6,,,27,9,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-20,20,Patil Estate,पाटील इस्टेट,18.531145,73.854294,6,,,28,9,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-21,21,Labour Office,लेबर ऑफिस,18.534933,73.851497,6,,,29,9,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-22,22,Wakdewadi,वाकडेवाडी,18.539850,73.850860,7,,,30,10,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-23,23,Mariaai Gate,मरीआई गेट,18.542025,73.851320,7,,,31,10,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-24,24,Poultry Farm Mumbai Road,पोल्ट्री फार्म मुंबई रोड,18.546908,73.851676,7,,,32,10,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-25,25,Raja Bungalow,राजा बंगला,18.551800,73.849797,7,,,33,11,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-26,26,Khadki Post,खडकी पोस्ट,18.557175,73.846808,8,,,34,11,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-27,27,Factory Hospital,फॅक्टरी हॉस्पिटल,18.558549,73.845242,8,,,35,12,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-28,28,Khadki Station,खडकी स्टेशन,18.562590,73.841670,8,,,36,12,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-29,29,Gopi Chal,गोपी चाळ,18.566297,73.839235,8,,,37,12,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-30,30,Bopodi,बोपोडी,18.570500,73.837910,9,,,38,12,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-31,31,Dapodi,दापोडी,18.578619,73.834854,9,,,39,13,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-32,32,Phugewadi,फुगेवाडी,18.586860,73.832775,10,,,40,13,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-33,33,Sandvik Company,सॅन्डविक कंपनी,18.594317,73.829455,10,,,41,13,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-34,34,Alfa Laval Company,अल्फा लवाल कंपनी,18.598540,73.827570,10,,,42,14,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-35,35,Marshal,मार्शल,18.601053,73.826612,10,,,43,14,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-36,36,Kasarwadi,कासारवाडी,18.604130,73.824603,11,,,44,14,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-37,37,Nashik Phata,नाशिक फाटा,18.607256,73.822174,11,,,45,15,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-38,38,Vallabhnagar,वल्लभनगर,18.612969,73.816857,11,,,46,15,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-39,39,Indian Card,इंडियन कार्ड ,18.614991,73.815030,12,,,47,15,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-40,40,HA,एच ए,18.618243,73.812329,12,,,48,15,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-41,41,Kharalwadi,खराळवाडी,18.624369,73.807112,12,,,49,16,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-42,42,Pimpri,पिंपरी,18.626778,73.805095,12,,,50,16,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-43,43,Finolex,फिनोलेक्स,18.630072,73.802162,13,,,51,17,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-44,44,Empire Estate,एम्पायर इस्टेट,18.634083,73.798822,13,,,1,1,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-45,45,Chinchwad Station,चिंचवड स्टेशन,18.638292,73.794537,13,,,2,1,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-46,46,Jayshree Talkies,जयश्री टॉकिज,18.641281,73.792686,13,,,3,1,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-47,47,Kalbhornagar,काळभोरनगर,18.646760,73.787998,13,,,4,2,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-48,48,Rastan Company,रस्टन कंपनी,18.648587,73.786427,14,,,5,2,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-49,49,Akurdi Chowk,आकुर्डी चौक,18.650855,73.784514,14,,,6,2,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-50,50,Bajaj Auto,बजाज ऑटो,18.653693,73.782107,14,,,7,2,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-51,51,Pradhikaran Corner,प्राधिकरण कॉर्नर,18.658576,73.777758,14,,,8,3,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-52,52,Nigdi,निगडी,18.659816,73.778129,15,,,9,4,,,,,,,,,,,,
Non-BRTS,139S-U,139S-U-53,53,Bhakti Shakti,भक्ति शक्ति,18.664704,73.772022,16,,,10,4,,,,,,,,,,,,
Non-BRTS,139-U,139-U-00,0,Shewalwadi,शेवाळवाडी,18.496450,73.969640,1,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-01,1,Manjari Farm,मांजरी फार्म,18.496730,73.967660,1,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-02,2,Shewalwadi Market,शेवाळवाडी मार्केट,18.497590,73.961510,1,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-03,3,Laxmi Colony,लक्ष्मी कॉलनी,18.498060,73.957910,1,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-04,4,15 Number,१५ नंबर,18.499018,73.951441,2,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-05,5,Akashwani,आकाशवाणी,18.499505,73.947994,2,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-06,6,Agrawal Colony,आग्रवाल कॉलनी,18.500043,73.943987,2,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-07,7,Hadapsar Gadital,हडपसर गाडीतळ,18.500613,73.938387,3,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-08,8,Hadapsargaon,हडपसरगांव,18.501599,73.930666,3,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-09,9,Magarpatta Dawakhana,मगरपट्टा दवाखाना,18.502575,73.926781,3,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-10,10,Vaiduwadi,वैदुवाडी,18.503728,73.922030,4,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-11,11,Ramtekdi,रामटेकडी,18.506241,73.912952,4,,, ,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-12,12,Kalubai Mandir Ramtekdi,काळूबाई मंदीर रामटेकडी,18.506326,73.907481,4,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-13,13,Fatimanagar,फातिमानगर,18.506433,73.901910,4,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-14,14,Bhairoba Nala Police Chowky,भैरोबा नाला पोलिस चौकी,18.506578,73.898115,5,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-15,15,Racecourse,रेसकोर्स,18.506552,73.895580,5,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-16,16,Mahatma Gandhi Stand,महात्मा गांधी स्टॅण्ड,18.506507,73.882175,6,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-17,17,Juna Pulgate,जुना पुलगेट,18.507764,73.879426,6,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-18,18,Bombay Garage,बॉम्बे गॅरेज,18.513113,73.879875,6,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-19,19,MG Road Pune Camp,एम जी रोड पुणे कॅम्प,18.515840,73.878850,6,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-20,20,Westend,वेस्टएंड ,18.518829,73.878295,7,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-21,21,GPO,जीपीओ,18.523011,73.876202,7,,,, ,,,,,,,,,,,,
Non-BRTS,139-U,139-U-22,22,Collector Kacheri,कलेक्टर कचेरी,18.523988,73.876598,7,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-23,23,Gadital,गाडीतळ,18.527127,73.864549,8,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-24,24,RTO,आरटीओ,18.529658,73.862730,8,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-25,25,Engineering College,इंजिनिअरिंग कॉलेज,18.530789,73.854660,8,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-26,26,Patil Estate,पाटील इस्टेट,18.531145,73.854294,8,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-27,27,Labour Office,लेबर ऑफिस,18.534933,73.851497,8,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-28,28,Wakdewadi,वाकडेवाडी,18.539850,73.850860,9,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-29,29,Mariaai Gate,मरीआई गेट,18.542025,73.851320,9,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-30,30,Poultry Farm Mumbai Road,पोल्ट्री फार्म मुंबई रोड,18.546908,73.851676,9,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-31,31,Raja Bungalow,राजा बंगला,18.551919,73.849526,9,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-32,32,Khadki Post,खडकी पोस्ट,18.555241,73.847691,10,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-33,33,Factory Hospital,फॅक्टरी हॉस्पिटल,18.558540,73.845210,10,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-34,34,Khadki Station,खडकी स्टेशन,18.562590,73.841670,10,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-35,35,Gopi Chal,गोपी चाळ,18.567536,73.838773,10,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-36,36,Bopodi,बोपोडी,18.570500,73.837910,11,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-37,37,Dapodi,दापोडी,18.578619,73.834854,11,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-38,38,Phugewadi,फुगेवाडी,18.586860,73.832775,12,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-39,39,Sandvik Company,सॅन्डविक कंपनी,18.594317,73.829455,12,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-40,40,Alfa Laval Company,अल्फा लवाल कंपनी,18.598540,73.827570,12,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-41,41,Marshal,मार्शल,18.601053,73.826612,12,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-42,42,Kasarwadi,कासारवाडी,18.604130,73.824603,13,, ,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-43,43,Nashik Phata,नाशिक फाटा,18.607256,73.822174,13,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-44,44,Vallabhnagar,वल्लभनगर,18.613362,73.816450,13,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-45,45,Indian Card,इंडियन कार्ड ,18.615395,73.814711,14,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-46,46,HA,एच ए,18.620864,73.810023,14,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-47,47,Kharalwadi,खराळवाडी,18.623417,73.807925,14,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-48,48,Pimpri,पिंपरी,18.626778,73.805095,14,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-49,49,Finolex,फिनोलेक्स,18.630072,73.802162,15,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-50,50,Empire Estate,एम्पायर इस्टेट,18.634930,73.798104,15,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-51,51,Chinchwad Station,चिंचवड स्टेशन,18.638292,73.794537,15,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-52,52,Jayshree Talkies,जयश्री टॉकिज,18.641281,73.792686,15,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-53,53,Kalbhornagar,काळभोरनगर,18.646773,73.788011,15,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-54,54,Rastan Company,रस्टन कंपनी,18.648587,73.786427,16,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-55,55,Akurdi Chowk,आकुर्डी चौक,18.650980,73.784390,16,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-56,56,Bajaj Auto,बजाज ऑटो,18.653850,73.782008,16,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-57,57,Pradhikaran Corner,प्राधिकरण कॉर्नर,18.658900,73.777500,16,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-58,58,Nigdi,निगडी,18.659816,73.778129,17,,,,,,,,,,,,,,,,
Non-BRTS,139-U,139-U-59,59,Bhakti Shakti,भक्ति शक्ति,18.665619,73.771011,18,,,,,,,,,,,,,,,,
Non-BRTS,13-D,13-D-00,0,Shivajinagar,शिवाजीनगर,18.532574,73.849256,1,,,,,,,,,,,,,,,,
Non-BRTS,13-D,13-D-01,1,COEP Hostel,सीओईपी होस्टेल,18.528593,73.852315,1,,,,,,,,,,,,,,,,
Non-BRTS,13-D,13-D-02,2,Shivaji Maharaj Putla,शिवाजी महाराज पुतळा,18.525956,73.853622,1,,,,,,,,,,,,,,,,
Non-BRTS,13-D,13-D-03,3,Ma Na Pa Nava Pul,मनपा,18.524020,73.854090,1,,,,,,,,,,,,,,,,
Non-BRTS,13-D,13-D-04,4,Kasba Peth Police Chowky,कसबा पेठ पोलिस चौकी,18.520488,73.855927,1,,,,,,,,,,,,,,,,
Non-BRTS,13-D,13-D-05,5,Vasant Talkies,वसंत टॉकीज,18.517571,73.856271,2,,,,,,,,,,,,,,,,
Non-BRTS,13-D,13-D-06,6,Gadikhana,गाडीखाना,18.513737,73.857298,2,,,,,,,,,,,,,,,,
Non-BRTS,13-D,13-D-07,7,Shahu Chowk,शाहू चौक,18.509704,73.857968,2,,,,,,,,,,,,,,,,
Non-BRTS,13-D,13-D-08,8,Shivaji Maratha Highschool,शिवाजी मराठा हायस्कूल,18.505935,73.858553,2,,,,,,,,,,,,,,,,
Non-BRTS,13-D,13-D-09,9,Gokul Bhavan,गोकुळ भवन,18.501672,73.858682,2,,,,,,,,,,,,,,,,
Non-BRTS,13-D,13-D-10,10,Swargate,स्वारगेट,18.500441,73.859475,3,,,,,,,,,,,,,,,,
Non-BRTS,13-D,13-D-11,11,Lakshminarayan,लक्ष्मीनारायण,18.496895,73.858215,3,,,,,,,,,,,,,,,,
Non-BRTS,13-D,13-D-12,12,ST Colony,एसटी कॉलनी,18.493010,73.857955,3,,,,,,,,,,,,,,,,
Non-BRTS,13-D,13-D-13,13,Bhapkar Petrol Pump,भापकर पेट्रोल पंप,18.489664,73.857645,3,,,,,,,,,,,,,,,,
Non-BRTS,13-D,13-D-14,14,Pushp Mangal,पुष्प मंगल,18.486695,73.858172,3,,,,,,,,,,,,,,,,
Non-BRTS,13-D,13-D-15,15,ESI Hospital,इएसआय हॉस्पिटल,18.484340,73.859570,3,,,,,,,,,,,,,,,,
Non-BRTS,13-D,13-D-16,16,Vasantbaug,वसंतबाग,18.481750,73.861017,4,,,,,,,,,,,,,,,,
Non-BRTS,13-D,13-D-17,17,Kothari,कोठारी,18.478359,73.861740,4,,,,,,,,,,,,,,,,
